budget,layout_type,mean,std,count
0.1,validation_swap_selected,3.4863394031096524,0.21297527734375699,5
0.1,scenario_cvar_a_trace,3.5030107487386117,0.20438504039219957,5
0.1,rcss_selected,3.5107097561893887,0.2237648238365772,5
0.1,greedy_a_trace,3.5401622884781574,0.2565606405208278,5
0.1,best_random_by_validation,3.5677368077886498,0.1633240700028524,5
0.1,top_variance,3.577950606429866,0.24203330707349366,5
0.2,validation_swap_selected,3.2336298698579213,0.19144330583097718,5
0.2,rcss_selected,3.282163613311044,0.169941953166734,5
0.2,best_random_by_validation,3.310543536607864,0.1853262147891007,5
0.2,top_variance,3.3188235036257216,0.2712502615548166,5
0.2,greedy_a_trace,3.3578777519345318,0.20650707461695705,5
0.2,scenario_cvar_a_trace,3.3845661986608766,0.22722323775291964,5
0.3,validation_swap_selected,2.9970722419396467,0.18491700967648111,5
0.3,rcss_selected,3.0508803782668616,0.21111706054994667,5
0.3,best_random_by_validation,3.091899789239813,0.15802833165898691,5
0.3,top_variance,3.0982130336336904,0.20643681194400568,5
0.3,scenario_cvar_a_trace,3.254805490519581,0.2066962445808786,5
0.3,greedy_a_trace,3.2600173511758683,0.19820835003405385,5
